v_x1,v_y1,v_x2,v_y2,v_total1,v_total2
1.7695821792313997,1.5090098218922936,1.5496848913507943,0.8673165186764131,2.325625019563722,1.7758832185844586
1.719126383282898,1.5361937941760004,1.4606276200747796,0.7994168973470264,2.305490597457338,1.665082706741398
1.666788157260983,1.5597053900877753,1.3691085979006046,0.7332561599041658,2.2827316235279,1.5531010749087655
1.6127825242045182,1.579397448844812,1.2753302194463467,0.6690085078710528,2.257335547010457,1.4401526142172987
1.5573282202442738,1.595136948617162,1.1795583200133164,0.6068490930419426,2.229289813015093,1.326508067083825
1.5006461984444022,1.6068052757584816,1.0821210434764768,0.5469521986635355,2.1985818627267273,1.2124943960107586
1.4429580911080193,1.614298372548433,0.9834070099651802,0.4894890121398594,2.1651991336379703,1.0984938963209179
1.3840020370812183,1.6169379830188606,0.8834949113899563,0.43429799983698425,2.128367938015902,0.9844683901041983
1.3227580942771358,1.6129966127906856,0.7820688466711105,0.38078080253584246,2.086012236025931,0.8698423423318281
1.259244023745308,1.601818127943513,0.679712112038627,0.3288223452590083,2.0375271351191215,0.755071314508534
1.1943899888090508,1.5838814747853602,0.577558879682599,0.2784623680391356,1.9837459443022265,0.6411829301487851
1.1286996627313761,1.5592737801177379,0.4763161997197146,0.2293142769211535,1.9249149721513887,0.5286418066283658
1.0626302248467747,1.5281147065660308,0.3766446272780182,0.18101447010627722,1.861267726895111,0.41788445011181446
0.9965975584383373,1.4905628435352087,0.2791544049228719,0.13322808721956617,1.793037725206311,0.3093168359660157
0.9309737365360929,1.446812128932676,0.1843963722848845,0.08564807319393077,1.7204584954443618,0.203316537826264
0.8660851338785363,1.3970881323338848,0.09285458230486242,0.03799423891403246,1.643763580516853,0.10032714311524597
0.802211164801768,1.3416442922629477,0.004940569462450584,-0.009987644789736882,1.5631865403381502,0.011142812708614353
0.7395836362899885,1.2807581926340155,-0.07901080201302162,-0.05852669605344281,1.4789609538683135,0.09832640024771057
0.678386696310256,1.2147279544770873,-0.15874399721186708,-0.10782770028595229,1.3913204207222836,0.19190223969448197
0.6187573499566683,1.143868809146149,-0.23408407699156958,-0.15807181231392142,1.3004985623455445,0.2824571701146966
0.5607865098738329,1.0685099085681238,-0.3049366821002556,-0.20941718281374108,1.206729022757278,0.3699215275540965
0.5045205428901472,0.9889914170224791,-0.37128685273764683,-0.26199951382814113,1.1102454688681689,0.4544201494894448
0.4499632716879454,0.9056619177055222,-0.4331968060604931,-0.31593255113960517,1.0112815903842827,0.5361649463090549
0.39707838855110966,0.8188761561741077,-0.49080279627567963,-0.3713085231275067,0.9100710993130304,0.6154326967095236
0.3458819904817834,0.7291863635473952,-0.5444006874261537,-0.42823143476917774,0.8070607809348156,0.6926429601133164
0.2966363159849151,0.6377748947796608,-0.5946531789684599,-0.48684390104728464,0.7033846176682497,0.768524161782981
0.24929543883146552,0.5452601043078432,-0.6420128723143863,-0.5470662292842873,0.5995471600899908,0.8434820611256039
0.20344985796562054,0.4515109792530601,-0.6865830371629297,-0.6086368263487889,0.4952312682901681,0.9175156964912364
0.1588206133435503,0.35667828600074686,-0.7285907579357817,-0.6713603748127491,0.3904399914548356,0.9907417652537677
0.11513626275148045,0.26094262830893594,-0.768286473427352,-0.7350535511344378,0.28521468101967234,1.0632816316887943
0.07211779870369142,0.16448098634596364,-0.8059273598860416,-0.7995369858635416,0.1795966919495101,1.1352437188448312
0.029479953013808548,0.06746794643865421,-0.8417761744450318,-0.8646339119146613,0.07362738231354876,1.2067223912301301
-0.01306750091377753,-0.029923003765057556,-0.8761000983958478,-0.9301687296604221,0.032651887149983,1.2777970292841103
-0.05581844131725381,-0.12751812803449647,-0.9091695736002392,-0.9959655020316356,0.1391997534786249,1.348531273199687
-0.09906907946103315,-0.22514205578047253,-0.9412571247819572,-1.0618463930884001,0.24597485193879862,1.418972423082155
-0.14311662134625908,-0.3226163716443699,-0.9726361600669772,-1.1276300638330177,0.3529358164858686,1.4891509865456525
-0.18825790165334627,-0.41975819465582503,-1.0035797419571253,-1.193130039375657,0.4600412802299795,1.5590803665389694
-0.23478798173374976,-0.5163787615202245,-1.0343593209361421,-1.2581530619422159,0.5672498759063492,1.6287566828971265
-0.28299870357010554,-0.6122820289881126,-1.065243424123627,-1.3224974446295463,0.6745202363488885,1.6981587215835596
-0.33317719192022394,-0.7072633106795748,-1.0964962918189793,-1.3859514412639344,0.7818109949657132,1.767248006227295
-0.3856042973567444,-0.8011079641829926,-1.128376455420656,-1.448291648200264,0.8890807862154076,1.835968987590564
-0.44044686405302,-0.893380222306357,-1.1613379339929109,-1.5093303453020877,0.9960530415908058,1.9044116908327993
-0.497493432028802,-0.982946578554688,-1.196473867062374,-1.5689978091842256,1.1016731326505897,1.9731456712032416
-0.5574725603753301,-1.0705578647921437,-1.233010657174865,-1.6267522058473527,1.2070086153129727,2.0412344353199656
-0.6215739486722273,-1.1577443985566491,-1.2694133921678112,-1.6819167394339982,1.3140495675800368,2.1071910873490522
-0.6900900769078393,-1.244153177872806,-1.3059782224729233,-1.7342725777844588,1.4227232493558506,2.171009095243198
-0.7631502839976351,-1.3291262254361458,-1.3432880163137,-1.7836197487233514,1.5326365776360054,2.232873060164403
-0.8408549401304192,-1.4119897217909942,-1.3819234848892463,-1.829708317615513,1.6433964843534077,2.2929337202893216
-0.9232680230025606,-1.4920563442678376,-1.4224527411561265,-1.8722426579443732,1.7546099215406714,2.3513112025100353
-1.0104097270363868,-1.5686283137444585,-1.4654206605206384,-1.9108871798034808,1.8658838664746873,2.408100397869251
-1.1022492338478243,-1.6410012183750102,-1.5113382716962398,-1.9452734790568678,1.9768253266857907,2.4633782250835514
-1.198697782779556,-1.7084686710897745,-1.560672400600169,-1.9750088467796758,2.0870413447116674,2.517212404000322
-1.2996021899843826,-1.770327841385439,-1.6138357856327443,-1.9996860536900256,2.19613900247608,2.5696712350632027
-1.4047389726907353,-1.8258858817561308,-1.6711778789280023,-2.0188942977015834,2.3037254251738823,2.6208337773140564
-1.5138092412031363,-1.874467245241601,-1.7329765449077816,-2.0322311745924906,2.4094077845469934,2.670799740187588
-1.6264345241327172,-1.9154218633174487,-1.7994308642447245,-2.0393155023192,2.5127933014407104,2.7196983570234265
-1.7421536915491662,-1.9481341232087368,-1.870655247505039,-2.0398007990487264,2.613489247536454,2.7676954953206034
-1.860421135448488,-1.9720325513242143,-1.9466750575284617,-2.0333891840243856,2.7111029461652194,2.8149982865555705
-1.980606356451976,-1.9866000757085027,-2.0274239321440377,-2.019845439554752,2.8052417721157297,2.861856635179428
-2.10199508940845,-1.9913847061859273,-2.1127429882054916,-1.999010942505415,2.8955131503635845,2.9085611017250192
-2.2237920781303187,-1.986010437365152,-2.20238207325678,-1.9708171455739685,2.9815245536601713,2.9554368573683245
-2.3451255806202247,-1.9701881481660386,-2.2960032115676774,-1.935298263328334,3.0628834989358102,3.002833680970485
-2.4645913410162623,-1.9433847032790579,-2.393477275427834,-1.8927980572812704,3.1386230393520296,3.0514616093992073
-2.5790418721040447,-1.9041056171850612,-2.495684971894023,-1.8446957813318534,3.205787762697593,3.103440994219353
-2.6861805792717397,-1.8520028296203086,-2.6027454369627985,-1.792412590047511,3.262741268531461,3.1602257360181563
-2.7855198309186915,-1.7883179809609133,-2.7133294097326113,-1.736658118114674,3.310166450417473,3.2215117421691204
-2.876253858814848,-1.7140633500922737,-2.826245336888792,-1.6782225867994096,3.3482606571885727,3.2869581310277356
-2.957583104587539,-1.6302881116331815,-2.9404136763267457,-1.6179729912433514,3.3771492634282767,3.3561688259565137
-3.028783610084491,-1.5381126427990797,-3.0548568556495472,-1.556810791507204,3.3969575591483054,3.4286747073851034
-3.08921798649929,-1.4387169071504498,-3.1687188855337447,-1.4956482036343697,3.407810749884929,3.5039610335408886
-3.1383442853314123,-1.3333277046926373,-3.2812817671812455,-1.4353844068002117,3.4098339580356796,3.581499466832471
-3.1757226704074903,-1.2232050479837862,-3.3919784403945155,-1.376881771260575,3.4031522253277324,3.660781494726347
-3.2010198344463654,-1.1096279421505155,-3.5004020411072325,-1.3209422199314536,3.387890516312507,3.7413503976218423
-3.2140111495714168,-0.9938798556696693,-3.606311266667697,-1.2682838440398247,3.364173722784741,3.8228294313435964
-3.215168510350198,-0.8773737127282625,-3.709498563901711,-1.2191652949163059,3.332730589431748,3.9047078779234203
-3.20636598442032,-0.7616802924926528,-3.8094452313785303,-1.1727437434237598,3.2955939819734135,3.9858751684683
-3.1883620479821504,-0.6478375401591888,-3.9058143728440067,-1.1285094419198873,3.2535128749480062,4.065577385269792
-3.1607591719828165,-0.5365067717288469,-3.998707435914917,-1.086624783237462,3.2059691295120745,4.143719896130421
-3.123945506704928,-0.4285044194078082,-4.088241660071013,-1.0468259960807822,3.1531970389295267,4.220137976086885
-3.0784021665837136,-0.32457911694637526,-4.174569267445682,-1.0087191581268804,3.0954662819008365,4.294711039019293
-3.0246598009127577,-0.22539834302551282,-4.257859285510457,-0.9718048861042416,3.0330465417293304,4.367352794527103
-2.963289174967915,-0.13154568357669996,-4.338273269429068,-0.9354876010451669,2.9662075115119113,4.437989636305161
-2.894891800655462,-0.043519357588595715,-4.415941224320786,-0.8990876488852823,2.895218898803188,4.5065391928878
-2.8200907967976985,0.03826805811604208,-4.490938396236736,-0.8618562686779793,2.8203504297258966,4.572890104370858
-2.7395254635228876,0.11348901899458828,-4.563263957348465,-0.8229916652170006,2.741875183651263,4.636883999568268
-2.654885208139207,0.18199898132572703,-4.632933317711906,-0.7811320908041611,2.661116137563327,4.698322942247492
-2.5664051022818852,0.24366576151257252,-4.699822797858937,-0.7356984625260423,2.5779464991252232,4.7570565015603705
-2.4720125245641094,0.2981064387750362,-4.763760699159718,-0.687410424103897,2.4899223623319977,4.813101815879795
-2.3712681348766744,0.3449498490705597,-4.824843579226352,-0.6361974304796792,2.3962268185326914,4.866606901584584
-2.265167870107009,0.38402886928107566,-4.883219057021463,-0.5811788401844231,2.297490729514795,4.917682096591411
-2.154684743501505,0.4153116231552788,-4.938893326001019,-0.5214059273941994,2.1943450248778147,4.966339842050604
-2.0407594874791446,0.43889169393610383,-4.991718017628438,-0.45589197403779597,2.087420706216704,5.012493018399971
-1.9242931855596872,0.4549771488863894,-5.041381993615492,-0.38364479487429254,1.9773488488378161,5.055958438731934
-1.8061419215801777,0.4638787113384533,-5.0874085137689935,-0.3037010262658305,1.8647606011824578,5.0964654123543465
-1.6871134077590042,0.46599739210315033,-5.129158115032839,-0.21516144185915925,1.7502871821752959,5.133669001315739
-1.5679654954168054,0.46181186197810153,-5.165837415006545,-0.11722649721918652,1.6345598767501144,5.16716733326218
-1.4494064239058893,0.4518658130770154,-5.196513919342664,-0.00923125274872677,1.5182100298336232,5.196522118681817
-1.3320966247262287,0.43675552102850373,-5.220136766822552,0.10932121722209806,1.4018690390888482,5.22128135545936
-1.2166518687482593,0.41711778481867884,-5.235563189104217,0.23872884808206338,1.2861683467340788,5.241003088151132
-1.1036475244678028,0.3936183879516154,-5.241590295572144,0.37906296850543664,1.1717394307599014,5.255279018351759
-0.9936236836330669,0.3669411951231353,-5.236991619979528,0.5301449568502417,1.0592137958669816,5.263756729087083
-0.8870600739691451,0.3377658970185151,-5.220572163064928,0.6915216582520347,0.9491898524630714,5.266172795645816
-0.7839878253003274,0.3065991483130832,-5.191761125931941,0.8624659275339661,0.8418075480568256,5.262910892737509
-0.6870148444435219,0.2749831823508509,-5.149857666430221,1.042591250066931,0.7400034777361238,5.254334448739083
-0.5998943132820644,0.24498027547974177,-5.093519891484701,1.2309950169546258,0.6479880573608513,5.240161602156697
-0.5235702305391133,0.2175526738894531,-5.021942070305409,1.4253902327580303,0.5669699747105054,5.220310285140661
-0.458024843815247,0.19319941532050539,-4.9349645899555705,1.6229989225488217,0.4971043870578558,5.19499769073192
-0.4032628458150889,0.17234273269037687,-4.832814580202401,1.8208911236766308,0.4385463947247439,5.164469116075848
-0.3593099476587501,0.15533926772670528,-4.71611531627262,2.0160539537082407,0.39145105260351865,5.128958687749768
-0.32621036825122074,0.14249155425423804,-4.5858839959066495,2.2054619703858407,0.3559733801682164,5.088653508221102
-0.30402340866644567,0.1340598244629502,-4.443517769412693,2.386147125121971,0.33226836977389473,5.043664170998521
-0.2928192488553993,0.13027418821944323,-4.2907682118411845,2.5552665710583136,0.320490993034867,4.99400431486747
-0.2926740695888434,0.13134722750892833,-4.129704735382472,2.7101666198452556,0.32079620506480017,4.939581390033356
-0.30366456507674444,0.13748703601780296,-3.9626677306313502,2.8484412491864726,0.3333389463537212,4.8802001079314365
-0.3256561346185469,0.14881580895305174,-3.7922479683623473,2.9681036350912904,0.35804757087438027,4.815681036176554
-0.3551551318663711,0.16391381175270214,-3.6213330602335376,3.069414623606997,0.3911558581618326,4.747142220826429
-0.3877041184981702,0.1808701737832525,-3.451839457355899,3.153690662586675,0.427818306369453,4.675570599899594
-0.4221567297348584,0.19925240461035335,-3.284688968431071,3.2211533351716453,0.4668166933641493,4.600544579505799
-0.45814506594790966,0.21897965128245775,-3.1209792461431536,3.2721833970074923,0.5077883310279996,4.521912829600741
-0.4949555590668286,0.23980250664931735,-2.961732675108182,3.3075988657712863,0.5499874977183142,4.439827777702077
-0.5318792125222541,0.26145826902397434,-2.8077571453449406,3.32838534564674,0.5926684765991069,4.354497582540556
-0.5682136920488926,0.28366682071231475,-2.659642419827648,3.3356566793014317,0.6350855572321467,4.266181346768433
-0.603265625758164,0.3061264670399947,-2.5177621855177823,3.3306172683118525,0.6764930369514368,4.1751811710152635
-0.6363530519151956,0.3285099269556629,-2.382281032684765,3.3145269411526788,0.7161452218581079,4.081831912550604
-0.6668079419439932,0.35046066242609236,-2.2531655257986447,3.2886690659029605,0.7532964272766195,3.9864895725029226
-0.693978712209731,0.37158972809053986,-2.130198479774696,3.2543224276777156,0.7872009775290412,3.8895192539079435
-0.7172326215081118,0.39147331490872406,-2.012995533270774,3.2127372243839756,0.8171132049116716,3.791283620346879
-0.7365752904938543,0.41000164350972484,-1.9013057534095776,3.1646031085099753,0.8429973346617303,3.6918391625772866
-0.7528842133726384,0.4275484956194986,-1.795272960031093,3.1098448987000964,0.865813117740909,3.5908411681651717
-0.7661888662042622,0.4440211842852366,-1.694751727963414,3.0491047998087404,0.8855507838568248,3.488441414106259
-0.776022676580072,0.45903184034604166,-1.5993440536912782,2.9834684573930312,0.9016215531019502,3.3851123228538227
-0.7825215809059107,0.47251855942136245,-1.5088645561113374,2.913490021857204,0.9141191462720412,3.2810206272058933
-0.7858296907608765,0.4844232372191398,-1.4231154090832563,2.8396633969924583,0.9231436375988331,3.176310072362104
-0.7860930794077534,0.4946898061556552,-1.3418880939782365,2.7624311715060164,0.9287950978590941,3.071105604512591
-0.7834591126610444,0.5032654189593152,-1.2649669012092981,2.682188936233199,0.9311735945203377,2.965514921696877
-0.7780757734456204,0.5101014914608807,-1.1921318989935827,2.5992894913331104,0.9303791919500433,2.8596301027148225
-0.7700909853271846,0.5151546087505767,-1.1231614179951808,2.514046908391945,0.9265119516763687,2.753529267770372
-0.759651940958861,0.5183872995877743,-1.0578340999666662,2.426740419791899,0.9196719326892986,2.647278233979959
-0.7469044418115655,0.5197686846013423,-0.9959305573461141,2.3376181143307666,0.9099591917718375,2.540932136737042
-0.7319922557638034,0.5192750044086377,-0.9372346891012192,2.24690042393562,0.8974737838520812,2.434536994489245
-0.7150564991421482,0.5168900342981578,-0.8815346960489197,2.1547833914449366,0.8823157623675187,2.328131199993893
-0.6962350496516143,0.5126053925577309,-0.8286238365135247,2.0614417138843972,0.8645851796339394,2.2217469257728326
-0.6756619963385534,0.5064207498792054,-0.7783009606020008,1.96703155947486,0.8443820872119541,2.1154114354527103
-0.6534671323107905,0.4983439475274927,-0.7303708586435704,1.8716931598359077,0.8218065362649366,2.0091482961026723
-0.6297754954224757,0.4883910321232153,-0.6846444565227101,1.7755531815297885,0.7969585779028946,1.9029784897070778
-0.6047069615360339,0.4765862149529345,-0.6409388877837047,1.6787268832756275,0.7699382635077354,1.7969214246888243
-0.5783758943192986,0.4629617636894464,-0.5990774695436458,1.5813200668958303,0.7408456450355171,1.690995851113258
-0.5509683161309125,0.44762168488304893,-0.5589671823039234,1.4834514130850447,0.7098811577705614,1.58526729792701
-0.5227529134721304,0.43075521184185644,-0.5206117974358088,1.385262656055155,0.6773630201542769,1.479861233322343
-0.49380849638450425,0.41241212902676416,-0.4838391552637785,1.2868247753594135,0.6433743818881145,1.3747793752617807
-0.46412135385650627,0.39257553057694805,-0.44839626123474813,1.1881450750792795,0.6078850041853052,1.2699401271416093
-0.43378248886383186,0.3713237599148266,-0.41414724650796647,1.0892432913720393,0.5710066394729436,1.1653192221829707
-0.40287910185536646,0.34874311826191795,-0.38096520686923413,0.9901379356893996,0.5328539511412418,1.0608994394079883
-0.37149251771856107,0.32492556765086655,-0.34872910029758275,0.8908464952798317,0.49354160435986877,0.9566710320411718
-0.339698433324526,0.29996825400882926,-0.3173229483985458,0.791385994761448,0.4531842660731316,0.8526345326603378
-0.3075672244324082,0.2739730198983184,-0.2866350957015407,0.6917734355847638,0.41189660495961816,0.7488058254771919
-0.2751643079124566,0.24704591068216486,-0.25655752691050254,0.5920261308345055,0.369793291358458,0.645226087666415
-0.24255055476382403,0.21929667724456942,-0.22698524057615052,0.49216195143072083,0.32698899716465635,0.5419831047878781
-0.2097827489798104,0.19083827779593807,-0.19781567628098407,0.39219949848481894,0.2835983956965303,0.4392624368122621
-0.17691408694853264,0.16178638072552964,-0.16894819127297517,0.2921582153648326,0.23973616153826063,0.3374906134095787
-0.1439947117702687,0.13225886995346692,-0.14028358153346923,0.1920584519426793,0.19551697036106824,0.23783593549015247
-0.11107227662115657,0.10237535378088386,-0.11172364150285814,0.09192149254762497,0.15105549872668608,0.14467803172162053
-0.07819253109493239,0.072256677851349,-0.0831707560990037,-0.008230441655268216,0.10646642387694628,0.08357699946708266
-0.045399924307699735,0.04202444252455563,-0.05452751823682665,-0.1083742057961056,0.061864423513393746,0.12131866602878599
-0.012738218453164325,0.011800524729862927,-0.02569636478342424,-0.20848575036965228,0.017364175571003726,0.21006335061185655
0.01974889355422414,-0.0182933957843275,0.003420776245410373,-0.30854013700663424,0.026919642009843425,0.3085590994512944
0.05201717271465827,-0.04813630595725808,0.032922834429992456,-0.4085115418801899,0.07087235150915587,0.40983605609589163
0.08402122718215212,-0.0776083248129671,0.06290994866572473,-0.5083732376872344,0.11437927564672641,0.512250925267808
0.11571392034712663,-0.10659116478135117,0.09348382860084375,-0.608097544991881,0.1573257377912029,0.6152412944812992
0.14704579987168312,-0.1349685887937186,0.12474813210858778,-0.7076557434070884,0.19959706215490994,0.7185671490136607
0.1779645536123166,-0.16262686274219584,0.15680886453559673,-0.8070179326314509,0.24107857397081167,0.8221112841858359
0.2084144981447002,-0.18945520255781292,0.18977480474093184,-0.9061528327569425,0.2816555996480971,0.9258117696529301
0.23833610533935173,-0.21534621476025664,0.22375796205196963,-1.0050275125317336,0.3212134669030879,1.0296348510648687
0.2676655721246775,-0.24019632887073958,0.258874067201926,-1.1036070334142496,0.3596375048626206,1.1335626435583823
0.2965521716545021,-0.26409857972186657,0.29545918940648364,-1.201846554810609,0.3971035763174494,1.2376313158266747
0.3251466492020269,-0.28714933759325445,0.3338530867291805,-1.2997409962956543,0.43379152316239505,1.3419331358045459
0.3531399701710008,-0.3090440262879697,0.37394691374494415,-1.3973025356172788,0.46927182817281354,1.4464752574246977
0.38022563383161306,-0.3294964063527099,0.4156536898606764,-1.4944714831962542,0.5031296199012756,1.551197280806541
0.4063431040961113,-0.3484510895753311,0.45914427143230496,-1.5911443410336494,0.5352876610502979,1.656065752315562
0.4314267188960249,-0.3658582903839508,0.5045934081467586,-1.6872105300456686,0.5656688982258588,1.7610490851314016
0.4554056213228417,-0.38167386358791616,0.5521795246143866,-1.7825511214429828,0.5941962790850939,1.8661164829562504
0.4782038748875699,-0.39585943869250645,0.6020845914742916,-1.8770374350316035,0.6207927521801724,1.9712370196911344
0.4997406256187723,-0.4083825248720402,0.6544939343312376,-1.9705295112264456,0.6453812667832127,2.0763787864189704
0.519930309742796,-0.41921658198004,0.7095959637302824,-2.062874451995807,0.6678847726938139,2.1815080647202083
0.5386829052872645,-0.4283410527721653,0.7675818075753001,-2.1539046268714106,0.6882262200313897,2.2865885010160083
0.5559042255545099,-0.43574135136599834,0.8286448255614268,-2.2434357413414587,0.7063285590145891,2.3915802667813657
0.5714962520343358,-0.44140880286513084,0.8929799833424011,-2.3312647664238306,0.7221147397305507,2.4964391964995567
0.5853575039739174,-0.44534052903540944,0.9607830623163645,-2.4171677300209296,0.7355077118971037,2.601115900510499
0.5973834415062987,-0.4475392749406119,1.0322496791209212,-2.5008973728192747,0.7464304246212624,2.705554854261801
0.6074668989691138,-0.4480131715240306,1.1075740872160276,-2.582180674045186,0.7548058261580735,2.8096934694170588
0.6154985448319432,-0.44677542926066405,1.1869477313461003,-2.6607162553528623,0.7605568636737757,2.913461156158876
0.6213673645074518,-0.4438439582020225,1.270557524261136,-2.7361716745355036,0.7636064830181677,3.0167783901020986
0.6249611622590533,-0.43924090998853765,1.3585838138977022,-2.808180624639853,0.7638776285111022,3.1195558017107983
0.6261670784500397,-0.43299213771166684,1.4511980083434055,-2.876340058458708,0.7612932427486646,3.221693311181887
0.6248721185181453,-0.42512656986510683,1.5485598254052972,-2.940207263299567,0.7557762664351313,3.32307933760523
0.6212190381437553,-0.415843672564324,1.6509300314218665,-2.9991417261219437,0.7475553848137523,3.4235100499365148
0.6160486677023856,-0.405785670285528,1.758823265538521,-3.05208595256627,0.737684194752036,3.5225967610914455
0.6088677901591737,-0.3946999324900992,1.8720993827863353,-3.0988280096695293,0.7256087255546231,3.620426926833546
0.5986725100827597,-0.3820156939651163,1.990424997649886,-3.1394001660446507,0.7101723486340772,3.717206622429096
0.5858910918939205,-0.36810480627142833,2.1140815183120285,-3.1728846595417686,0.6919317307081503,3.812681173245932
0.5711267488824805,-0.353418727063164,2.243281643714601,-3.1982538185573017,0.6716327567413751,3.9065509110906573
0.554999046303419,-0.3383840552101493,2.378080520897993,-3.2144885011003836,0.6500213152029478,3.9985251390457783
0.5381423338594739,-0.32340382844061466,2.518364616218529,-3.22060067211852,0.6278432987153466,4.08832839061049
0.5212040809733688,-0.3088591757269492,2.663843197732606,-3.215658909306561,0.6058446042130148,4.175706263988038
0.5048432243314168,-0.2951111595121042,2.8140432005589884,-3.198816356872858,0.5847711326851898,4.260430168376149
0.48972862637971293,-0.28250263646766915,2.9683081936758753,-3.1693404968953813,0.565368788585773,4.342300394710666
0.476537734035146,-0.27135996033042764,3.1258020851968418,-3.126643955594103,0.5483834789906447,4.421147034523289
0.4659555188543857,-0.26199434634944635,3.285518090933633,-3.0703154134520965,0.5345611125679958,4.496828422781294
0.4586737730825494,-0.25470271375557596,3.446293346367235,-3.000149550979748,0.5246475984012858,4.569226975918252
0.4553908299478334,-0.24976782011272167,3.6068293648938856,-2.9161748440422413,0.5193888446669195,4.638242532305272
0.45683721093324087,-0.24747110952291088,3.765701231616104,-2.8186612564184084,0.5195596090361172,4.703759883776939
0.4645723848639157,-0.2485104245853736,3.921140836540838,-2.70789435047003,0.5268632952728334,4.765295087745951
0.4807141739802855,-0.2538258637061378,4.071370710107426,-2.58468116553316,0.5436117053115349,4.822513471892277
0.5060745182132182,-0.2636018845064909,4.214845531561106,-2.4507021438609655,0.570611401481003,4.875537288632438
0.5403724555045568,-0.2774123369642651,4.3500229515190885,-2.307882568199778,0.6074207729144594,4.92432956120356
0.5833011294679806,-0.29479742228443967,4.4755309527202,-2.158171360254325,0.6535638666757612,4.968710187662245
0.6345599998850769,-0.3152737752959572,4.5902638845481,-2.00355212971936,0.7085647090023003,5.008467197285972
0.6938557788480659,-0.33832942135897554,4.693390522103898,-1.8459995930731588,0.7719473033814908,5.043374771975702
0.7609022953343134,-0.3634198982867414,4.7843540845605785,-1.6874372823774706,0.8432356287039656,5.073212846748001
0.8354193121272346,-0.38996548967682204,4.862864627157485,-1.529697550802202,0.9219536377790509,5.097786478363894
0.9171303245424324,-0.4173495240562562,4.928884394072522,-1.374484792359915,1.0076252564447215,5.11694340544825
1.005759380094718,-0.4449177045853344,4.982606870499204,-1.2233426757290469,1.0997743834541676,5.130588516749884
1.1010269713791967,-0.4719784459366649,5.024430396294242,-1.0776260529673103,1.1979248912737541,5.1386942618956635
1.202007761647175,-0.497550079597739,5.055334735581469,-0.9383024940078132,1.3009145785822251,5.141674907949533
1.3059353070234114,-0.5199626510489586,5.077158464509496,-0.8053954618634239,1.4056415562355122,5.140641975836346
1.4115353473316314,-0.5382695139060231,5.090395037039451,-0.6788467726587423,1.5106839862682255,5.135460502609776
1.519342936257094,-0.5522966260871596,5.094807361642258,-0.5590109583411537,1.6166120502896133,5.12538342992889
1.62891182548663,-0.5614828685655638,5.091199689176175,-0.4459699072113246,1.7229674247944444,5.110695004909378
1.7396739021384906,-0.5652656561277438,5.080407695135921,-0.3396125986725418,1.8292048949692026,5.091746170615087
1.8510165744139082,-0.5631239026033188,5.063209803648937,-0.23967151122699162,1.9347792867503497,5.0688791610237205
1.9622808817004886,-0.5545881350323218,5.040305718256152,-0.1457451071640614,2.0391454725462514,5.042412455338013
2.0727608125770303,-0.5392509210090016,5.0122992172572625,-0.057322643991713884,2.14175837618627,5.012626988798585
2.181703989090912,-0.5167774546696148,4.979685465483293,0.026189383975810054,2.2420729768832244,4.979754333195423
2.2883138511685712,-0.48691611843029875,4.942842969275024,0.10543986923091256,2.339544312005474,4.943967453870926
2.3917534433992462,-0.4495088096464117,4.902030182128049,0.18110546064061067,2.433627478469514,4.905374511122286
2.49116158915317,-0.40450225934804196,4.8573967693698,0.2538616845279413,2.523788450145895,4.864026020690631
2.5861774471833257,-0.3520124173107471,4.8090833821381,0.32416185463856667,2.610024239400971,4.819996253562812
2.6771569838092244,-0.29227606431801706,4.75700964069756,0.3920668791259149,2.6930642052746783,4.77313913053004
2.7640363680914524,-0.2254597322949384,4.701094984023786,0.4578191867536643,2.7732163880625493,4.723334887192881
2.846073998005459,-0.15169391420279155,4.641557673387794,0.5220685812278217,2.8501137250518513,4.670825755569388
2.9224803208286754,-0.07120109656943592,4.578609641871337,0.5855031566251866,2.923347536948621,4.6158943011138405
2.9924680326286057,0.01569293189006225,4.512381167598332,0.6487798535988377,2.992509180339373,4.558782633569165
3.0552621221297036,0.10855564539310225,4.442938364249051,0.7125005454233913,3.0571900436621884,4.499706472176231
3.1101107355716304,0.2068457061475887,4.3703033202324555,0.777190968448279,3.116981542080351,4.438871130397051
3.156296670946961,0.309912417126822,4.294476142177118,0.8432828579409711,3.1714751112566306,4.376488468421407
3.1931492708357396,0.4169968479671692,4.2154581269309865,0.9110995760653968,3.220262200047283,4.312793718393571
3.220056446367462,0.5272347497762048,4.133275271626033,0.9808454528584533,3.2629342621579474,4.248061001613367
3.2364765321370914,0.6396613380104038,4.04800133217367,1.052599003818593,3.299082746828184,4.182616340057943
3.24194964469725,0.7532179795244753,3.959779655542547,1.1263101387798156,3.3282990886384534,4.116847027661686
3.236108197003351,0.8667607713618048,3.8688430391147572,1.201801435346573,3.3501746965619557,4.051206382216018
3.2187273679144996,0.9790849968759524,3.775508544490297,1.2787528558998074,3.3643444086581544,3.986185348925857
3.1900233680292396,1.0890553469188928,3.6800189675741932,1.3565710812526852,3.3707997029229197,3.922094427751187
3.149779336699066,1.195319566330511,3.582976787209475,1.4348159908974716,3.368961076585624,3.8595880072123014
3.097688471974335,1.2963963039484234,3.485153868164857,1.51300861736894,3.3580228180126803,3.799406869633356
3.034374696526982,1.3910913217480092,3.3869681284499915,1.5901931464085504,3.3380480620215516,3.7416931122181523
